2016-09-11,12.20
2016-09-12,11.64
2016-09-13,11.87
2016-09-14,11.92
2016-09-15,11.91
2016-09-16,11.95
2016-09-17,12.58
2016-09-18,12.80
2016-09-19,12.64
2016-09-20,13.18
2016-09-21,14.98
2016-09-22,13.77
2016-09-23,13.21
2016-09-24,13.37
2016-09-25,12.96
2016-09-26,13.14
2016-09-27,12.85
2016-09-28,13.09
2016-09-29,13.31
2016-09-30,13.11
2016-10-01,13.23
2016-10-02,13.23
2016-10-03,13.29
2016-10-04,13.52
2016-10-05,13.34
2016-10-06,13.09
2016-10-07,12.88
2016-10-08,12.70
2016-10-09,12.22
2016-10-10,12.10
2016-10-11,11.78
2016-10-12,11.77
2016-10-13,11.92
2016-10-14,11.88
2016-10-15,11.91
2016-10-16,11.96
2016-10-17,11.95
2016-10-18,11.96
2016-10-19,12.55
2016-10-20,12.01
2016-10-21,12.07
2016-10-22,12.05
2016-10-23,12.04
2016-10-24,11.93
2016-10-25,11.91
2016-10-26,11.32
2016-10-27,11.49
2016-10-28,11.49
2016-10-29,11.14
2016-10-30,10.45
2016-10-31,11.20
2016-11-01,10.97
2016-11-02,10.84
2016-11-03,10.82
2016-11-04,10.87
2016-11-05,11.16
2016-11-06,11.16
2016-11-07,11.01
2016-11-08,10.93
2016-11-09,10.83
2016-11-10,10.64
2016-11-11,10.51
2016-11-12,10.29
2016-11-13,9.92
2016-11-14,10.13
2016-11-15,10.00
2016-11-16,10.27
2016-11-17,10.00
2016-11-18,9.90
2016-11-19,9.51
2016-11-20,9.69
2016-11-21,9.58
2016-11-22,9.53
2016-11-23,9.87
2016-11-24,9.80
2016-11-25,9.19
2016-11-26,9.42
2016-11-27,9.33
2016-11-28,8.97
2016-11-29,8.67
2016-11-30,8.14
2016-12-01,8.59
2016-12-02,8.46
2016-12-03,7.73
2016-12-04,7.87
2016-12-05,7.39
2016-12-06,6.76
2016-12-07,7.83
2016-12-08,8.35
2016-12-09,8.21
2016-12-10,8.46
2016-12-11,8.14
2016-12-12,8.23
2016-12-13,8.53
2016-12-14,8.40
2016-12-15,8.24
2016-12-16,7.85
2016-12-17,7.84
2016-12-18,7.84
2016-12-19,7.92
2016-12-20,7.65
2016-12-21,7.64
2016-12-22,7.93
2016-12-23,7.54
2016-12-24,7.14
2016-12-25,7.23
2016-12-26,7.18
2016-12-27,7.23
2016-12-28,7.15
2016-12-29,7.60
2016-12-30,8.30
2016-12-31,8.20
